OrderDate,Customer_Name,Gender,Region,Country,Product_Name,product_categories,Cost_Price,Sale_Price,OrderQuantity,Net_Cost,Net_Sale,Profit
2021-11-23,Walk_In_Customer,N/A,Canada,Canada,"Tires and Tubes",Accessories,12.1924,32.6,1,12.19,32.6,20.41
2021-11-23,Walk_In_Customer,N/A,Northwest,"United States","Tires and Tubes",Accessories,0.8565,2.29,3,2.57,6.87,4.3
2021-11-23,Walk_In_Customer,N/A,Northwest,"United States",Cleaners,Accessories,2.9733,7.95,3,8.92,23.85,14.93
2021-11-23,Walk_In_Customer,N/A,Northwest,"United States","Tires and Tubes",Accessories,1.8663,4.99,2,3.73,9.98,6.25
2021-11-23,Walk_In_Customer,N/A,"United Kingdom","United Kingdom","Mountain Bikes",Bikes,1117.8559,2071.4196,1,1117.86,2071.42,953.56
2021-11-23,Walk_In_Customer,N/A,"United Kingdom","United Kingdom","Tires and Tubes",Accessories,1.8663,4.99,1,1.87,4.99,3.12
2021-11-23,Walk_In_Customer,N/A,"United Kingdom","United Kingdom","Tires and Tubes",Accessories,13.09,35,1,13.09,35,21.91
2021-11-23,Walk_In_Customer,N/A,Australia,Australia,Fenders,Accessories,8.2205,21.98,2,16.44,43.96,27.52
2021-11-23,Walk_In_Customer,N/A,Australia,Australia,"Mountain Bikes",Bikes,1105.81,2049.0982,1,1105.81,2049.1,943.29
2021-11-23,Walk_In_Customer,N/A,France,France,"Tires and Tubes",Accessories,1.4923,3.99,3,4.48,11.97,7.49
2021-11-23,Walk_In_Customer,N/A,Northwest,"United States","Bottles and Cages",Accessories,1.8663,4.99,2,3.73,9.98,6.25
2021-11-23,Walk_In_Customer,N/A,Northwest,"United States","Bottles and Cages",Accessories,3.7363,9.99,2,7.47,19.98,12.51
2021-11-23,Walk_In_Customer,N/A,Northwest,"United States","Hydration Packs",Accessories,20.5663,54.99,1,20.57,54.99,34.42
2021-11-23,Walk_In_Customer,N/A,Australia,Australia,"Tires and Tubes",Accessories,1.4923,3.99,2,2.98,7.98,5
2021-11-23,Walk_In_Customer,N/A,Australia,Australia,"Hydration Packs",Accessories,20.5663,54.99,1,20.57,54.99,34.42
2021-11-23,Walk_In_Customer,N/A,Northwest,"United States","Bottles and Cages",Accessories,1.8663,4.99,2,3.73,9.98,6.25
2021-11-23,Walk_In_Customer,N/A,Northwest,"United States","Bottles and Cages",Accessories,3.3623,8.99,2,6.72,17.98,11.26
2021-11-23,Walk_In_Customer,N/A,Northwest,"United States",Vests,Clothing,23.749,63.5,1,23.75,63.5,39.75
2021-11-23,Walk_In_Customer,N/A,Northwest,"United States","Road Bikes",Bikes,1082.51,1700.99,1,1082.51,1700.99,618.48
2021-11-23,Walk_In_Customer,N/A,Australia,Australia,Helmets,Accessories,12.0278,33.6442,1,12.03,33.64,21.62
2021-11-23,Walk_In_Customer,N/A,Australia,Australia,"Touring Bikes",Bikes,755.1508,1214.85,1,755.15,1214.85,459.7
2021-11-23,Walk_In_Customer,N/A,Northeast,"United States",Helmets,Accessories,13.0863,34.99,1,13.09,34.99,21.9
2021-11-23,Walk_In_Customer,N/A,Northeast,"United States","Road Bikes",Bikes,1082.51,1700.99,1,1082.51,1700.99,618.48
2021-11-23,Walk_In_Customer,N/A,Germany,Germany,Helmets,Accessories,13.0863,34.99,1,13.09,34.99,21.9
2021-11-23,Walk_In_Customer,N/A,Germany,Germany,"Touring Bikes",Bikes,1481.9379,2384.07,1,1481.94,2384.07,902.13
2021-11-23,Walk_In_Customer,N/A,France,France,"Bottles and Cages",Accessories,1.8663,4.99,3,5.6,14.97,9.37
2021-11-23,Walk_In_Customer,N/A,France,France,"Bottles and Cages",Accessories,3.7363,9.99,2,7.47,19.98,12.51
2021-11-23,Walk_In_Customer,N/A,France,France,Socks,Clothing,3.3623,8.99,2,6.72,17.98,11.26
2021-11-23,Walk_In_Customer,N/A,France,France,"Mountain Bikes",Bikes,1105.81,2049.0982,1,1105.81,2049.1,943.29
2021-11-23,Walk_In_Customer,N/A,Australia,Australia,"Bottles and Cages",Accessories,1.8663,4.99,2,3.73,9.98,6.25
2021-11-23,Walk_In_Customer,N/A,Australia,Australia,"Bottles and Cages",Accessories,3.3623,8.99,2,6.72,17.98,11.26
2021-11-23,Walk_In_Customer,N/A,Australia,Australia,"Tires and Tubes",Accessories,0.8565,2.29,2,1.71,4.58,2.87
2021-11-23,Walk_In_Customer,N/A,Australia,Australia,"Road Bikes",Bikes,343.6496,539.99,1,343.65,539.99,196.34
2021-11-23,Walk_In_Customer,N/A,Australia,Australia,"Mountain Bikes",Bikes,1105.81,2049.0982,1,1105.81,2049.1,943.29
2021-11-23,Walk_In_Customer,N/A,Australia,Australia,"Tires and Tubes",Accessories,13.09,35,1,13.09,35,21.91
2021-11-23,Walk_In_Customer,N/A,Southwest,"United States","Tires and Tubes",Accessories,0.8565,2.29,2,1.71,4.58,2.87
2021-11-23,Walk_In_Customer,N/A,Southwest,"United States","Tires and Tubes",Accessories,11.2163,29.99,2,22.43,59.98,37.55
2021-11-23,Walk_In_Customer,N/A,"United Kingdom","United Kingdom",Jerseys,Clothing,41.5723,53.99,1,41.57,53.99,12.42
2021-11-23,Walk_In_Customer,N/A,Australia,Australia,Shorts,Clothing,26.1763,69.99,1,26.18,69.99,43.81
2021-11-23,Walk_In_Customer,N/A,Australia,Australia,"Mountain Bikes",Bikes,419.7784,769.49,1,419.78,769.49,349.71
2021-11-23,Walk_In_Customer,N/A,Southwest,"United States","Tires and Tubes",Accessories,11.2163,29.99,2,22.43,59.98,37.55
2021-11-23,Walk_In_Customer,N/A,Southwest,"United States",Socks,Clothing,3.3623,8.99,1,3.36,8.99,5.63
2021-11-23,Walk_In_Customer,N/A,Australia,Australia,"Tires and Tubes",Accessories,1.4923,3.99,3,4.48,11.97,7.49
2021-11-23,Walk_In_Customer,N/A,Australia,Australia,"Tires and Tubes",Accessories,8.0373,21.49,3,24.11,64.47,40.36
2021-11-23,Walk_In_Customer,N/A,Australia,Australia,Helmets,Accessories,13.0863,34.99,1,13.09,34.99,21.9
2021-11-23,Walk_In_Customer,N/A,"United Kingdom","United Kingdom","Touring Bikes",Bikes,755.1508,1214.85,1,755.15,1214.85,459.7
2021-11-23,Walk_In_Customer,N/A,Australia,Australia,Caps,Clothing,5.7052,8.6442,2,11.41,17.29,5.88
2021-11-23,Walk_In_Customer,N/A,Australia,Australia,"Bottles and Cages",Accessories,1.8663,4.99,2,3.73,9.98,6.25
2021-11-23,Walk_In_Customer,N/A,Australia,Australia,"Bottles and Cages",Accessories,3.3623,8.99,2,6.72,17.98,11.26
2021-11-23,Walk_In_Customer,N/A,Australia,Australia,"Touring Bikes",Bikes,461.4448,742.35,1,461.44,742.35,280.91
2021-11-23,Walk_In_Customer,N/A,"United Kingdom","United Kingdom",Jerseys,Clothing,41.5723,53.99,1,41.57,53.99,12.42
2021-11-23,Walk_In_Customer,N/A,"United Kingdom","United Kingdom",Helmets,Accessories,12.0278,33.6442,1,12.03,33.64,21.62
2021-11-23,Walk_In_Customer,N/A,"United Kingdom","United Kingdom","Road Bikes",Bikes,1082.51,1700.99,1,1082.51,1700.99,618.48
2021-11-23,Walk_In_Customer,N/A,"United Kingdom","United Kingdom","Bottles and Cages",Accessories,3.7363,9.99,2,7.47,19.98,12.51
2021-11-23,Walk_In_Customer,N/A,"United Kingdom","United Kingdom","Hydration Packs",Accessories,20.5663,54.99,1,20.57,54.99,34.42
2021-11-23,Walk_In_Customer,N/A,France,France,"Tires and Tubes",Accessories,11.2163,29.99,2,22.43,59.98,37.55
2021-11-23,Walk_In_Customer,N/A,Southwest,"United States",Helmets,Accessories,12.0278,33.6442,1,12.03,33.64,21.62
2021-11-23,Walk_In_Customer,N/A,Southwest,"United States",Jerseys,Clothing,31.7244,48.0673,1,31.72,48.07,16.34
2021-11-23,Walk_In_Customer,N/A,Southwest,"United States",Shorts,Clothing,26.1763,69.99,1,26.18,69.99,43.81
2021-11-23,Walk_In_Customer,N/A,Australia,Australia,Fenders,Accessories,8.2205,21.98,2,16.44,43.96,27.52
2021-11-23,Walk_In_Customer,N/A,France,France,"Tires and Tubes",Accessories,9.3463,24.99,2,18.69,49.98,31.29
2021-11-24,Walk_In_Customer,N/A,Northwest,"United States",Gloves,Clothing,9.7136,23.5481,2,19.43,47.1,27.67
2021-11-24,Walk_In_Customer,N/A,Australia,Australia,Jerseys,Clothing,41.5723,53.99,1,41.57,53.99,12.42
2021-11-24,Walk_In_Customer,N/A,Canada,Canada,"Bottles and Cages",Accessories,1.8663,4.99,2,3.73,9.98,6.25
2021-11-24,Walk_In_Customer,N/A,Australia,Australia,Helmets,Accessories,13.0863,34.99,1,13.09,34.99,21.9
2021-11-24,Walk_In_Customer,N/A,Southwest,"United States","Tires and Tubes",Accessories,0.8565,2.29,2,1.71,4.58,2.87
2021-11-24,Walk_In_Customer,N/A,Southwest,"United States","Tires and Tubes",Accessories,1.8663,4.99,2,3.73,9.98,6.25
2021-11-24,Walk_In_Customer,N/A,Southwest,"United States","Tires and Tubes",Accessories,11.2163,29.99,2,22.43,59.98,37.55
2021-11-24,Walk_In_Customer,N/A,Southwest,"United States","Bike Racks",Accessories,44.88,120,1,44.88,120,75.12
2021-11-24,Walk_In_Customer,N/A,Canada,Canada,"Tires and Tubes",Accessories,0.8565,2.29,3,2.57,6.87,4.3
2021-11-24,Walk_In_Customer,N/A,Canada,Canada,"Tires and Tubes",Accessories,1.4923,3.99,2,2.98,7.98,5
2021-11-24,Walk_In_Customer,N/A,Canada,Canada,"Tires and Tubes",Accessories,12.1924,32.6,1,12.19,32.6,20.41
2021-11-24,Walk_In_Customer,N/A,Southwest,"United States","Tires and Tubes",Accessories,1.8663,4.99,2,3.73,9.98,6.25
2021-11-24,Walk_In_Customer,N/A,Southwest,"United States","Tires and Tubes",Accessories,11.2163,29.99,2,22.43,59.98,37.55
2021-11-24,Walk_In_Customer,N/A,Southwest,"United States",Helmets,Accessories,13.0863,34.99,1,13.09,34.99,21.9
2021-11-24,Walk_In_Customer,N/A,Australia,Australia,"Tires and Tubes",Accessories,9.3463,24.99,2,18.69,49.98,31.29
2021-11-24,Walk_In_Customer,N/A,Northwest,"United States",Gloves,Clothing,9.7136,23.5481,2,19.43,47.1,27.67
2021-11-24,Walk_In_Customer,N/A,Northwest,"United States",Helmets,Accessories,12.0278,33.6442,1,12.03,33.64,21.62
2021-11-24,Walk_In_Customer,N/A,Northwest,"United States","Mountain Bikes",Bikes,1105.81,2049.0982,1,1105.81,2049.1,943.29
2021-11-24,Walk_In_Customer,N/A,Canada,Canada,"Tires and Tubes",Accessories,1.4923,3.99,3,4.48,11.97,7.49
2021-11-24,Walk_In_Customer,N/A,Canada,Canada,"Tires and Tubes",Accessories,0.8565,2.29,2,1.71,4.58,2.87
2021-11-24,Walk_In_Customer,N/A,Canada,Canada,Cleaners,Accessories,2.9733,7.95,2,5.95,15.9,9.95
2021-11-24,Walk_In_Customer,N/A,Canada,Canada,"Tires and Tubes",Accessories,9.3463,24.99,2,18.69,49.98,31.29
2021-11-24,Walk_In_Customer,N/A,"United Kingdom","United Kingdom","Tires and Tubes",Accessories,13.09,35,1,13.09,35,21.91
2021-11-24,Walk_In_Customer,N/A,"United Kingdom","United Kingdom","Tires and Tubes",Accessories,0.8565,2.29,2,1.71,4.58,2.87
2021-11-24,Walk_In_Customer,N/A,"United Kingdom","United Kingdom","Tires and Tubes",Accessories,1.8663,4.99,2,3.73,9.98,6.25
2021-11-24,Walk_In_Customer,N/A,"United Kingdom","United Kingdom","Tires and Tubes",Accessories,10.8423,28.99,1,10.84,28.99,18.15
2021-11-24,Walk_In_Customer,N/A,Australia,Australia,Helmets,Accessories,13.0863,34.99,1,13.09,34.99,21.9
2021-11-24,Walk_In_Customer,N/A,Australia,Australia,"Touring Bikes",Bikes,1481.9379,2384.07,1,1481.94,2384.07,902.13
2021-11-24,Walk_In_Customer,N/A,Australia,Australia,"Tires and Tubes",Accessories,10.8423,28.99,2,21.68,57.98,36.3
2021-11-24,Walk_In_Customer,N/A,Northwest,"United States",Gloves,Clothing,9.7136,23.5481,2,19.43,47.1,27.67
2021-11-24,Walk_In_Customer,N/A,Northwest,"United States","Tires and Tubes",Accessories,1.4923,3.99,2,2.98,7.98,5
2021-11-24,Walk_In_Customer,N/A,Northwest,"United States",Helmets,Accessories,12.0278,33.6442,1,12.03,33.64,21.62
2021-11-24,Walk_In_Customer,N/A,Northwest,"United States","Tires and Tubes",Accessories,12.1924,32.6,1,12.19,32.6,20.41
2021-11-24,Walk_In_Customer,N/A,Canada,Canada,"Bottles and Cages",Accessories,3.7363,9.99,3,11.21,29.97,18.76
2021-11-24,Walk_In_Customer,N/A,Northwest,"United States","Tires and Tubes",Accessories,1.8663,4.99,2,3.73,9.98,6.25
2021-11-24,Walk_In_Customer,N/A,Northwest,"United States","Tires and Tubes",Accessories,10.8423,28.99,2,21.68,57.98,36.3
2021-11-24,Walk_In_Customer,N/A,Northwest,"United States",Helmets,Accessories,12.0278,33.6442,1,12.03,33.64,21.62
2021-11-24,Walk_In_Customer,N/A,"United Kingdom","United Kingdom","Bottles and Cages",Accessories,3.7363,9.99,2,7.47,19.98,12.51
2021-11-24,Walk_In_Customer,N/A,"United Kingdom","United Kingdom","Mountain Bikes",Bikes,1105.81,2049.0982,1,1105.81,2049.1,943.29
2021-11-24,Walk_In_Customer,N/A,"United Kingdom","United Kingdom",Fenders,Accessories,8.2205,21.98,2,16.44,43.96,27.52
2021-11-24,Walk_In_Customer,N/A,"United Kingdom","United Kingdom",Helmets,Accessories,12.0278,33.6442,1,12.03,33.64,21.62
2021-11-24,Walk_In_Customer,N/A,"United Kingdom","United Kingdom","Mountain Bikes",Bikes,1117.8559,2071.4196,1,1117.86,2071.42,953.56
2021-11-24,Walk_In_Customer,N/A,France,France,"Tires and Tubes",Accessories,0.8565,2.29,2,1.71,4.58,2.87
2021-11-24,Walk_In_Customer,N/A,France,France,"Road Bikes",Bikes,1320.6838,2181.5625,1,1320.68,2181.56,860.88
2021-11-24,Walk_In_Customer,N/A,France,France,"Tires and Tubes",Accessories,12.1924,32.6,1,12.19,32.6,20.41
2021-11-24,Walk_In_Customer,N/A,Australia,Australia,"Road Bikes",Bikes,1082.51,1700.99,1,1082.51,1700.99,618.48
2021-11-24,Walk_In_Customer,N/A,"United Kingdom","United Kingdom",Caps,Clothing,5.7052,8.6442,2,11.41,17.29,5.88
2021-11-24,Walk_In_Customer,N/A,"United Kingdom","United Kingdom",Jerseys,Clothing,31.7244,48.0673,1,31.72,48.07,16.34
2021-11-24,Walk_In_Customer,N/A,"United Kingdom","United Kingdom","Road Bikes",Bikes,1082.51,1700.99,1,1082.51,1700.99,618.48
2021-11-24,Walk_In_Customer,N/A,Australia,Australia,"Tires and Tubes",Accessories,1.8663,4.99,2,3.73,9.98,6.25
2021-11-24,Walk_In_Customer,N/A,Australia,Australia,"Tires and Tubes",Accessories,11.2163,29.99,2,22.43,59.98,37.55
2021-11-24,Walk_In_Customer,N/A,Australia,Australia,Helmets,Accessories,13.0863,34.99,1,13.09,34.99,21.9
2021-11-24,Walk_In_Customer,N/A,France,France,"Tires and Tubes",Accessories,0.8565,2.29,2,1.71,4.58,2.87
2021-11-24,Walk_In_Customer,N/A,France,France,"Tires and Tubes",Accessories,1.8663,4.99,2,3.73,9.98,6.25
2021-11-24,Walk_In_Customer,N/A,France,France,"Bottles and Cages",Accessories,1.8663,4.99,2,3.73,9.98,6.25
2021-11-24,Walk_In_Customer,N/A,France,France,"Bottles and Cages",Accessories,3.7363,9.99,2,7.47,19.98,12.51
2021-11-24,Walk_In_Customer,N/A,France,France,"Mountain Bikes",Bikes,1117.8559,2071.4196,1,1117.86,2071.42,953.56
2021-11-24,Walk_In_Customer,N/A,Southwest,"United States",Cleaners,Accessories,2.9733,7.95,2,5.95,15.9,9.95
2021-11-24,Walk_In_Customer,N/A,Southwest,"United States",Helmets,Accessories,13.0863,34.99,1,13.09,34.99,21.9
2021-11-24,Walk_In_Customer,N/A,Southwest,"United States","Road Bikes",Bikes,1082.51,1700.99,1,1082.51,1700.99,618.48
2021-11-24,Walk_In_Customer,N/A,Canada,Canada,"Tires and Tubes",Accessories,9.3463,24.99,2,18.69,49.98,31.29
2021-11-24,Walk_In_Customer,N/A,Canada,Canada,Jerseys,Clothing,31.7244,48.0673,1,31.72,48.07,16.34
2021-11-24,Walk_In_Customer,N/A,Northwest,"United States",Shorts,Clothing,26.1763,69.99,1,26.18,69.99,43.81
2021-11-24,Walk_In_Customer,N/A,Canada,Canada,Helmets,Accessories,13.0863,34.99,1,13.09,34.99,21.9
2021-11-24,Walk_In_Customer,N/A,Germany,Germany,Helmets,Accessories,12.0278,33.6442,1,12.03,33.64,21.62
2021-11-24,Walk_In_Customer,N/A,Germany,Germany,"Touring Bikes",Bikes,755.1508,1214.85,1,755.15,1214.85,459.7
2021-11-24,"JACQUELYN SUAREZ",F,Australia,Australia,Caps,Clothing,5.7052,8.6442,3,17.12,25.93,8.82
2021-11-24,"JACQUELYN SUAREZ",F,Australia,Australia,"Touring Bikes",Bikes,1481.9379,2384.07,1,1481.94,2384.07,902.13
2021-11-24,Walk_In_Customer,N/A,Southwest,"United States","Bottles and Cages",Accessories,3.7363,9.99,2,7.47,19.98,12.51
2021-11-24,Walk_In_Customer,N/A,Southwest,"United States","Mountain Bikes",Bikes,1105.81,2049.0982,1,1105.81,2049.1,943.29
2021-11-24,Walk_In_Customer,N/A,Southwest,"United States","Bottles and Cages",Accessories,1.8663,4.99,1,1.87,4.99,3.12
2021-11-24,Walk_In_Customer,N/A,Southwest,"United States",Jerseys,Clothing,41.5723,53.99,1,41.57,53.99,12.42
2021-11-24,Walk_In_Customer,N/A,Southwest,"United States","Tires and Tubes",Accessories,0.8565,2.29,2,1.71,4.58,2.87
2021-11-24,Walk_In_Customer,N/A,Southwest,"United States","Tires and Tubes",Accessories,9.3463,24.99,1,9.35,24.99,15.64
2021-11-24,Walk_In_Customer,N/A,Southwest,"United States","Mountain Bikes",Bikes,308.2179,564.99,1,308.22,564.99,256.77
2021-11-24,Walk_In_Customer,N/A,Southwest,"United States","Tires and Tubes",Accessories,0.8565,2.29,2,1.71,4.58,2.87
2021-11-24,Walk_In_Customer,N/A,Southwest,"United States","Tires and Tubes",Accessories,9.3463,24.99,1,9.35,24.99,15.64
2021-11-24,"JESSIE ZHAO",M,Australia,Australia,Caps,Clothing,5.7052,8.6442,3,17.12,25.93,8.82
2021-11-24,"JESSIE ZHAO",M,Australia,Australia,"Mountain Bikes",Bikes,1105.81,2049.0982,1,1105.81,2049.1,943.29
2021-11-24,"JESSIE ZHAO",M,Australia,Australia,"Hydration Packs",Accessories,20.5663,54.99,1,20.57,54.99,34.42
2021-11-24,"JESSIE ZHAO",M,Australia,Australia,Jerseys,Clothing,41.5723,53.99,1,41.57,53.99,12.42
2021-11-24,Walk_In_Customer,N/A,Germany,Germany,"Tires and Tubes",Accessories,1.4923,3.99,2,2.98,7.98,5
2021-11-24,Walk_In_Customer,N/A,Germany,Germany,Caps,Clothing,5.7052,8.6442,1,5.71,8.64,2.94
2021-11-24,Walk_In_Customer,N/A,Germany,Germany,Jerseys,Clothing,31.7244,48.0673,1,31.72,48.07,16.34
2021-11-24,Walk_In_Customer,N/A,Australia,Australia,"Tires and Tubes",Accessories,8.0373,21.49,2,16.07,42.98,26.91
2021-11-24,Walk_In_Customer,N/A,Australia,Australia,"Tires and Tubes",Accessories,1.4923,3.99,1,1.49,3.99,2.5
2021-11-24,Walk_In_Customer,N/A,Germany,Germany,"Tires and Tubes",Accessories,0.8565,2.29,2,1.71,4.58,2.87
2021-11-24,Walk_In_Customer,N/A,Germany,Germany,"Tires and Tubes",Accessories,1.4923,3.99,2,2.98,7.98,5
2021-11-24,Walk_In_Customer,N/A,Germany,Germany,"Tires and Tubes",Accessories,8.0373,21.49,2,16.07,42.98,26.91
2021-11-24,Walk_In_Customer,N/A,Germany,Germany,"Road Bikes",Bikes,343.6496,539.99,1,343.65,539.99,196.34
2021-11-24,Walk_In_Customer,N/A,Germany,Germany,Fenders,Accessories,8.2205,21.98,3,24.66,65.94,41.28
2021-11-24,Walk_In_Customer,N/A,Canada,Canada,Caps,Clothing,5.7052,8.6442,2,11.41,17.29,5.88
2021-11-24,Walk_In_Customer,N/A,Germany,Germany,"Mountain Bikes",Bikes,1117.8559,2071.4196,1,1117.86,2071.42,953.56
2021-11-24,Walk_In_Customer,N/A,Australia,Australia,"Tires and Tubes",Accessories,1.4923,3.99,2,2.98,7.98,5
2021-11-24,Walk_In_Customer,N/A,Australia,Australia,"Tires and Tubes",Accessories,8.0373,21.49,2,16.07,42.98,26.91
2021-11-24,Walk_In_Customer,N/A,Australia,Australia,Helmets,Accessories,12.0278,33.6442,1,12.03,33.64,21.62
2021-11-24,Walk_In_Customer,N/A,Southwest,"United States",Fenders,Accessories,8.2205,21.98,2,16.44,43.96,27.52
2021-11-24,Walk_In_Customer,N/A,Southwest,"United States","Bike Stands",Accessories,59.466,159,1,59.47,159,99.53
2021-11-24,Walk_In_Customer,N/A,Canada,Canada,"Tires and Tubes",Accessories,9.3463,24.99,3,28.04,74.97,46.93
2021-11-24,Walk_In_Customer,N/A,Canada,Canada,"Tires and Tubes",Accessories,1.4923,3.99,2,2.98,7.98,5
2021-11-24,Walk_In_Customer,N/A,Canada,Canada,"Road Bikes",Bikes,1082.51,1700.99,1,1082.51,1700.99,618.48
2021-11-24,Walk_In_Customer,N/A,France,France,"Bottles and Cages",Accessories,3.7363,9.99,2,7.47,19.98,12.51
2021-11-24,Walk_In_Customer,N/A,France,France,Fenders,Accessories,8.2205,21.98,2,16.44,43.96,27.52
2021-11-24,Walk_In_Customer,N/A,France,France,Helmets,Accessories,13.0863,34.99,1,13.09,34.99,21.9
2021-11-24,Walk_In_Customer,N/A,France,France,"Bottles and Cages",Accessories,1.8663,4.99,1,1.87,4.99,3.12
2021-11-24,Walk_In_Customer,N/A,"United Kingdom","United Kingdom","Tires and Tubes",Accessories,1.4923,3.99,2,2.98,7.98,5
2021-11-24,Walk_In_Customer,N/A,"United Kingdom","United Kingdom","Tires and Tubes",Accessories,0.8565,2.29,1,0.86,2.29,1.43
2021-11-24,Walk_In_Customer,N/A,Australia,Australia,Cleaners,Accessories,2.9733,7.95,2,5.95,15.9,9.95
2021-11-24,Walk_In_Customer,N/A,Australia,Australia,"Road Bikes",Bikes,1320.6838,2181.5625,1,1320.68,2181.56,860.88
2021-11-24,Walk_In_Customer,N/A,France,France,"Tires and Tubes",Accessories,9.3463,24.99,2,18.69,49.98,31.29
2021-11-24,Walk_In_Customer,N/A,France,France,"Tires and Tubes",Accessories,0.8565,2.29,1,0.86,2.29,1.43
2021-11-24,Walk_In_Customer,N/A,France,France,Caps,Clothing,5.7052,8.6442,2,11.41,17.29,5.88
2021-11-24,Walk_In_Customer,N/A,France,France,"Bottles and Cages",Accessories,1.8663,4.99,2,3.73,9.98,6.25
2021-11-24,Walk_In_Customer,N/A,Southwest,"United States","Tires and Tubes",Accessories,0.8565,2.29,2,1.71,4.58,2.87
2021-11-24,Walk_In_Customer,N/A,Southwest,"United States","Bike Stands",Accessories,59.466,159,1,59.47,159,99.53
2021-11-24,Walk_In_Customer,N/A,Canada,Canada,"Tires and Tubes",Accessories,13.09,35,1,13.09,35,21.91
2021-11-24,Walk_In_Customer,N/A,Northwest,"United States","Tires and Tubes",Accessories,1.8663,4.99,2,3.73,9.98,6.25
2021-11-24,Walk_In_Customer,N/A,Northwest,"United States",Vests,Clothing,23.749,63.5,1,23.75,63.5,39.75
2021-11-24,Walk_In_Customer,N/A,Southwest,"United States","Tires and Tubes",Accessories,1.8663,4.99,2,3.73,9.98,6.25
2021-11-24,Walk_In_Customer,N/A,Southwest,"United States",Helmets,Accessories,12.0278,33.6442,1,12.03,33.64,21.62
2021-11-24,Walk_In_Customer,N/A,Southwest,"United States","Mountain Bikes",Bikes,1105.81,2049.0982,1,1105.81,2049.1,943.29
2021-11-24,Walk_In_Customer,N/A,Southwest,"United States",Vests,Clothing,23.749,63.5,1,23.75,63.5,39.75
2021-11-24,Walk_In_Customer,N/A,Southwest,"United States","Tires and Tubes",Accessories,13.09,35,1,13.09,35,21.91
2021-11-24,Walk_In_Customer,N/A,Australia,Australia,"Tires and Tubes",Accessories,0.8565,2.29,3,2.57,6.87,4.3
2021-11-24,Walk_In_Customer,N/A,Australia,Australia,"Tires and Tubes",Accessories,1.8663,4.99,2,3.73,9.98,6.25
2021-11-24,Walk_In_Customer,N/A,Southwest,"United States",Fenders,Accessories,8.2205,21.98,2,16.44,43.96,27.52
2021-11-24,Walk_In_Customer,N/A,Southwest,"United States",Helmets,Accessories,13.0863,34.99,1,13.09,34.99,21.9
2021-11-24,Walk_In_Customer,N/A,Southwest,"United States","Mountain Bikes",Bikes,1105.81,2049.0982,1,1105.81,2049.1,943.29
2021-11-24,Walk_In_Customer,N/A,Germany,Germany,Caps,Clothing,5.7052,8.6442,1,5.71,8.64,2.94
2021-11-24,Walk_In_Customer,N/A,Germany,Germany,Jerseys,Clothing,31.7244,48.0673,1,31.72,48.07,16.34
2021-11-24,Walk_In_Customer,N/A,Germany,Germany,"Mountain Bikes",Bikes,419.7784,769.49,1,419.78,769.49,349.71
2021-11-24,Walk_In_Customer,N/A,Southwest,"United States","Tires and Tubes",Accessories,0.8565,2.29,3,2.57,6.87,4.3
2021-11-24,Walk_In_Customer,N/A,Southwest,"United States",Fenders,Accessories,8.2205,21.98,2,16.44,43.96,27.52
2021-11-24,Walk_In_Customer,N/A,Southwest,"United States","Mountain Bikes",Bikes,1117.8559,2071.4196,1,1117.86,2071.42,953.56
2021-11-24,Walk_In_Customer,N/A,Australia,Australia,"Tires and Tubes",Accessories,1.4923,3.99,2,2.98,7.98,5
2021-11-24,Walk_In_Customer,N/A,Australia,Australia,"Tires and Tubes",Accessories,8.0373,21.49,2,16.07,42.98,26.91
2021-11-24,Walk_In_Customer,N/A,Australia,Australia,"Bike Racks",Accessories,44.88,120,1,44.88,120,75.12
2021-11-24,Walk_In_Customer,N/A,Australia,Australia,Jerseys,Clothing,41.5723,53.99,1,41.57,53.99,12.42
2021-11-24,Walk_In_Customer,N/A,Australia,Australia,"Road Bikes",Bikes,343.6496,539.99,1,343.65,539.99,196.34
2021-11-24,Walk_In_Customer,N/A,Canada,Canada,"Tires and Tubes",Accessories,11.2163,29.99,3,33.65,89.97,56.32
2021-11-24,Walk_In_Customer,N/A,Northwest,"United States",Socks,Clothing,3.3623,8.99,2,6.72,17.98,11.26
2021-11-24,Walk_In_Customer,N/A,Northwest,"United States","Touring Bikes",Bikes,1481.9379,2384.07,1,1481.94,2384.07,902.13
2021-11-24,Walk_In_Customer,N/A,Southwest,"United States","Tires and Tubes",Accessories,1.8663,4.99,3,5.6,14.97,9.37
2021-11-24,Walk_In_Customer,N/A,Southwest,"United States","Tires and Tubes",Accessories,0.8565,2.29,2,1.71,4.58,2.87
2021-11-24,Walk_In_Customer,N/A,Southwest,"United States","Tires and Tubes",Accessories,9.3463,24.99,2,18.69,49.98,31.29
2021-11-24,Walk_In_Customer,N/A,Northwest,"United States",Helmets,Accessories,13.0863,34.99,1,13.09,34.99,21.9
2021-11-24,Walk_In_Customer,N/A,Northwest,"United States","Mountain Bikes",Bikes,1117.8559,2071.4196,1,1117.86,2071.42,953.56
2021-11-24,Walk_In_Customer,N/A,Northwest,"United States",Fenders,Accessories,8.2205,21.98,1,8.22,21.98,13.76
2021-11-24,Walk_In_Customer,N/A,Northwest,"United States",Jerseys,Clothing,41.5723,53.99,1,41.57,53.99,12.42
